        tBodyAcc-mean-X   tBodyAcc-mean-Y   tBodyAcc-mean-Z   tBodyAcc-std-X   tBodyAcc-std-Y   tBodyAcc-std-Z   tGravityAcc-mean-X
10       -0.9953884500    -9.747938e-01    -0.9865355700         -9.915342e-01         -9.708485e-01         -0.9867755100
11       -0.9958107500    -9.751099e-01    -0.9868304300         -9.909857e-01         -9.734558e-01         -0.9817322000
12       -0.9981814300    -9.882844e-01    -0.9931969900         -9.981916e-01         -9.896754e-01         -0.9889511600
13       -0.9989503600    -9.832592e-01    -0.9960017000         -9.995380e-01         -9.897489e-01         -0.9926747500
14       -0.9993899800    -9.910295e-01    -0.9941392000         -9.974910e-01         -9.920277e-01         -0.9929039600
15       -0.9881759500    -7.994294e-01    -0.8854735100         -9.892482e-01         -9.835447e-01         -0.9893382300
16       -0.9974698600    -9.715040e-01    -0.9832993800         -9.947891e-01         -9.947037e-01         -0.9935732100
17       -0.9972762800    -9.793238e-01    -0.9799832700         -9.949489e-01         -9.923380e-01         -0.9935551700
18       -0.9981406000    -9.868985e-01    -0.9905903200         -9.953079e-01         -9.913636e-01         -0.9947903100
19       -0.9978136600    -9.939496e-01    -0.9956516200         -9.957525e-01         -9.924115e-01         -0.9955010500
20       -0.9980959500    -9.901247e-01    -0.9976144000         -9.966077e-01         -9.930446e-01         -0.9948830200
21       -0.9982582700    -9.945858e-01    -0.9967538700         -9.961222e-01         -9.935786e-01         -0.9921554300
22       -0.9984438600    -9.913441e-01    -0.9968399600         -9.958259e-01         -9.869000e-01         -0.9911396500
23       -0.9979680500    -9.919838e-01    -0.9945229300         -9.963098e-01         -9.829132e-01         -0.9922162500
24       -0.9989003000    -9.883914e-01    -0.9912580900         -9.965272e-01         -9.864460e-01         -0.9904500500
25       -0.9984025500    -9.891456e-01    -0.9932395000         -9.969474e-01         -9.857615e-01         -0.9908238000
26       -0.9983440900    -9.862863e-01    -0.9938875000         -9.965453e-01         -9.870986e-01         -0.9903284000
27       -0.9993952400    -9.954701e-01    -0.9950218600         -9.973631e-01         -9.891022e-01         -0.9891984100
28       -0.8980290700    -1.252637e-01    -0.4038132900         -9.820904e-01         -9.691418e-01         -0.9815657000
29       -0.9814758000    -8.804637e-01    -0.9286557000         -9.925244e-01         -9.890964e-01         -0.9917896500
30       -0.9926239000    -9.352808e-01    -0.9808423100         -9.943365e-01         -9.933325e-01         -0.9901778800
31       -0.8174085500    -7.560514e-01    -0.5520583800         -8.821484e-01         -8.588200e-01         -0.9040370600
32       -0.7395471700    -5.594663e-01    -0.3690514000         -8.667756e-01         -8.435758e-01         -0.8920721300
33       -0.7942013400    -5.252163e-01    -0.6046235000         -9.210964e-01         -9.376298e-01         -0.9492541800
34       -0.9523585400    -8.295527e-01    -0.9303855100         -9.883563e-01         -9.810316e-01         -0.9951946300
35       -0.9749840000    -9.600656e-01    -0.9578396300         -9.937540e-01         -9.906385e-01         -0.9984135200
36       -0.9928205100    -9.923583e-01    -0.9921181300         -9.973291e-01         -9.922432e-01         -0.9960138100
37       -0.9959408400    -9.969793e-01    -0.9974896200         -9.967062e-01         -9.915529e-01         -0.9968888300
38       -0.9956089600    -9.956292e-01    -0.9929616600         -9.950279e-01         -9.906411e-01         -0.9966325300
39       -0.9784526100    -8.585915e-01    -0.9649093600         -9.836516e-01         -9.695933e-01         -0.9832309600
40       -0.9911084600    -9.295374e-01    -0.9901213200         -9.907522e-01         -9.906646e-01         -0.9909790100
41       -0.9959233000    -9.839212e-01    -0.9914595500         -9.944987e-01         -9.927375e-01         -0.9902984700
42       -0.9952518500    -9.837794e-01    -0.9920095500         -9.929579e-01         -9.911571e-01         -0.9909636600
43       -0.9961311700    -9.790288e-01    -0.9935939000         -9.936042e-01         -9.906798e-01         -0.9917045000
44       -0.9949163600    -9.664373e-01    -0.9883091200         -9.949542e-01         -9.907437e-01         -0.9909153600
45       -0.9949904000    -9.768572e-01    -0.9863119700         -9.932206e-01         -9.898818e-01         -0.9942593200
46       -0.9964928100    -9.886881e-01    -0.9916621100         -9.931271e-01         -9.933479e-01         -0.9968186800
47       -0.9971689900    -9.810550e-01    -0.9942545500         -9.939843e-01         -9.897468e-01         -0.9952183800
48       -0.9972361500    -9.830885e-01    -0.9896554500         -9.932697e-01         -9.897836e-01         -0.9925484800
49       -0.9964168700    -9.860001e-01    -0.9866269500         -9.937044e-01         -9.937915e-01         -0.9928876400
50       -0.9960453000    -9.772430e-01    -0.9918900500         -9.941016e-01         -9.923079e-01         -0.9945010300
51       -0.9974332800    -9.766304e-01    -0.9887389800         -9.925763e-01         -9.913453e-01         -0.9935938400
52       -0.9103748900    -9.056274e-01    -0.8810446500         -9.491758e-01         -8.980041e-01         -0.9729599000
53       -0.9838940900    -9.918461e-01    -0.9817974900         -9.928884e-01         -9.901112e-01         -0.9907912400
54       -0.9943629900    -9.968263e-01    -0.9953647500         -9.944850e-01         -9.920715e-01         -0.9921734200
55       -0.9962349600    -9.964720e-01    -0.9990237100         -9.947379e-01         -9.931140e-01         -0.9944596700
56       -0.9968216300    -9.977321e-01    -0.9953860000         -9.953079e-01         -9.940554e-01         -0.9937920200
57       -0.9949226500    -9.991905e-01    -0.9920588000         -9.930335e-01         -9.926230e-01         -0.9907660000
58       -0.9944973900    -9.956766e-01    -0.9955698900         -9.925004e-01         -9.898414e-01         -0.9900766400
59       -0.9968157300    -9.942086e-01    -0.9914822100         -9.951249e-01         -9.924749e-01         -0.9922126100
60       -0.9967493900    -9.930937e-01    -0.9894848400         -9.945341e-01         -9.868327e-01         -0.9918254800
61       -0.9956411700    -9.918478e-01    -0.9934150800         -9.917499e-01         -9.865749e-01         -0.9907817000
62       -0.9957767600    -9.957851e-01    -0.9947173700         -9.929998e-01         -9.928878e-01         -0.9903850100
63       -0.9965808800    -9.964225e-01    -0.9953559100         -9.930804e-01         -9.942709e-01         -0.9906980000
64       -0.9960984400    -9.960855e-01    -0.9940893400         -9.909277e-01         -9.936697e-01         -0.9916421100
65       -0.6582532400    -6.965821e-01    -0.7053171400         -9.158276e-01         -8.596300e-01         -0.9156029200
66       -0.9531165100    -8.950187e-01    -0.9910459600         -9.821091e-01         -9.823707e-01         -0.9763356800
67       -0.5979240800    -1.578801e-01    -0.2667364400         -8.700988e-01         -6.691152e-01         -0.8151311900
68       -0.5936234100    -8.202123e-02    -0.1749956700         -8.666829e-01         -6.594814e-01         -0.8085504300
69       -0.7952876600    -7.286634e-01    -0.5806544200         -9.630919e-01         -9.134280e-01         -0.9454788300
70       -0.7477377200    -6.570984e-01    -0.6927432700         -8.412869e-01         -7.774883e-01         -0.8689932200
71       -0.5907771800     5.628890e-01     0.0549775890         -6.369863e-01         -2.105832e-01         -0.5707612300
72       -0.5916378900    -4.242610e-02    -0.1441442200         -6.589298e-01         -2.443779e-01         -0.5777608000
73       -0.9256076600     1.888508e-01    -0.6104376000         -9.082205e-01         -8.793609e-01         -0.8934459300
74       -0.9778812600    -5.687337e-01    -0.9659516900         -9.746515e-01         -9.682883e-01         -0.9878488900
75       -0.9875608600    -8.858831e-01    -0.9874298600         -9.759806e-01         -9.779399e-01         -0.9912806300
76       -0.9965325900    -9.782761e-01    -0.9964054000         -9.926700e-01         -9.890680e-01         -0.9944068400
77       -0.9957966900    -9.857358e-01    -0.9972145700         -9.913251e-01         -9.921926e-01         -0.9900385400
78       -0.9939087900    -9.904276e-01    -0.9964720800         -9.886746e-01         -9.898086e-01         -0.9902916800
79       -0.3567070100    -1.995672e-01    -0.1777801700         -2.104645e-01         -2.635281e-01         -0.5357090700
80       -0.2621972700    -2.385785e-02    -0.3221639300         -1.783384e-01         -1.208388e-01         -0.4989475400
81       -0.2935223400    -5.769317e-02    -0.2900854100         -1.926535e-01         -1.096107e-01         -0.5256478100
82       -0.2631255700     8.785532e-02    -0.2169749600         -1.834189e-01         -2.597198e-02         -0.4874226700
83       -0.2268022700     1.188011e-01    -0.1463515500         -2.852402e-01         -1.110185e-02         -0.4258949900
84       -0.1999707100    -6.209912e-02    -0.1106582800         -2.980468e-01         -5.172677e-02         -0.4334865100
85       -0.2634769300     8.517917e-03    -0.1778164800         -1.677532e-01         -1.498672e-01         -0.4564957400
86       -0.2717237600     1.949425e-02    -0.2375780400         -1.717009e-01         -1.272058e-01         -0.4353911000
87       -0.3865707800    -5.590988e-02    -0.0983854020         -3.248855e-01         -1.582118e-01         -0.5627277100
88       -0.2736490800     4.238233e-02    -0.2403851900         -2.374702e-01         -3.971324e-02         -0.4537171900
89       -0.2837237800    -6.035845e-04    -0.2269283500         -2.334398e-01         -1.682054e-01         -0.4769382100
90       -0.2675901000     3.335440e-02    -0.2480182400         -1.759528e-01         -1.384389e-01         -0.4995368100
91       -0.2024209300     1.516669e-01    -0.2640388800         -2.305614e-01         -1.243979e-01         -0.4575860300
92       -0.1432647900     1.631943e-01    -0.1959314300         -2.442747e-01          1.320116e-02         -0.3953127800
93       -0.2062706600     1.810332e-01    -0.1867230900         -1.942119e-01          9.323350e-02         -0.3808327000
94       -0.2545656500     8.912876e-02    -0.2248464400         -1.308761e-01          3.368739e-02         -0.4248436800
